	Abylopsis_tetragona	Acropora_digitifera	Agalma_elegans	Aiptasia_pallida	Allomyces_macrogynus	Amoebidium_parasiticum	Amphimedon_queenslandica	Aphrocallistes_vastus	Aurelia_aurita	Beroe_abyssicola	Bolinopsis_infundibulum	Bolocera_tuediae	Capitella_teleta	Capsaspora_owczarzaki	Chondrilla_nucula	Coeloplana_astericola	Corticium_candelabrum	Craseoa_lathetica	Crella_elegans	Danio_rerio	Daphnia_pulex	Drosophila_melanogaster	Dryodora_glandiformis	Ephydatia_muelleri	Eunicella_verrucosa	Euplokamis_dunlapae	Hemithiris_psittacea	Homo_sapiens	Hormathia_digitata	Hyalonema_populiferum	Hydra_oligactis	Hydra_viridissima	Hydra_vulgaris	Ircinia_fasciculata	Kirkpatrickia_variolosa	Latrunculia_apicalis	Lithobius_forficatus	Lottia_gigantea	Mertensiidae_sp	Ministeria_vibrans	Mnemiopsis_leidyi	Monosiga_ovata	Mortierella_verticillata	Nanomia_bijuga	Nematostella_vectensis	Oscarella_carmela	Periphylla_periphylla	Petromyzon_marinus	Petrosia_ficiformis	Physalia_physalis	Platygyra_carnosa	Pleurobrachia_atlantica	Pleurobrachia_bachei	Priapulus_caudatus	Pseudospongosorites_suberitoides	Rhizopus_oryzae	Rossella_fibulata	Saccoglossus_kowalevskii	Salpingoeca_rosetta	Sphaeroforma_arctica	Spizellomyces_punctatus	Spongilla_alba	Strongylocentrotus_purpuratus	Sycon_ciliatum	Sycon_coactum	Sympagella_nux	Tethya_wilhelma	Trichoplax_adhaerens	Tubulanus_polymorphus	Vallicula_sp
Bolinopsis_infundibulum	0.189236111111111	0.256944444444444	0.256944444444444	0	0.251736111111111	0.180555555555556	0.256944444444444	0.256944444444444	0	0.239583333333333		0.123263888888889	0.256944444444444	0.239583333333333	0.118055555555556	0.173611111111111	0	0.189236111111111	0.0868055555555556	0.256944444444444	0.256944444444444	0.256944444444444	0.256944444444444	0.256944444444444	0.256944444444444	0.09375	0.126736111111111	0.256944444444444	0	0.0902777777777778	0	0.175347222222222	0.256944444444444	0	0.256944444444444	0.189236111111111	0.189236111111111	0.256944444444444	0	0.133680555555556	0.0798611111111111	0.171875	0.251736111111111	0.206597222222222	0.256944444444444	0.256944444444444	0.142361111111111	0.145833333333333	0.189236111111111	0.138888888888889	0.182291666666667	0.0572916666666667	0.157986111111111	0	0.0833333333333333	0.251736111111111	0.182291666666667	0.168402777777778	0.246527777777778	0.244791666666667	0.25	0.0815972222222222	0.256944444444444	0.256944444444444	0.256944444444444	0.256944444444444	0	0.256944444444444	0.239583333333333	0.204861111111111
Bolocera_tuediae	0.223958333333333	0.223958333333333	0.223958333333333	0	0.220486111111111	0.21875	0.223958333333333	0.223958333333333	0	0.201388888888889	0.123263888888889		0.223958333333333	0.199652777777778	0.142361111111111	0.213541666666667	0	0.223958333333333	0.126736111111111	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.102430555555556	0.126736111111111	0.223958333333333	0	0.0520833333333333	0	0.223958333333333	0.223958333333333	0	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0	0.175347222222222	0.135416666666667	0.21875	0.215277777777778	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.131944444444444	0.223958333333333	0.0590277777777778	0.0590277777777778	0	0.09375	0.215277777777778	0.223958333333333	0.223958333333333	0.215277777777778	0.1875	0.215277777777778	0.0364583333333333	0.223958333333333	0.223958333333333	0.223958333333333	0.223958333333333	0	0.223958333333333	0.201388888888889	0.130208333333333
Capitella_teleta	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333		0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1	1	1	1	1	1	0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Capsaspora_owczarzaki	0.732638888888889	0.970486111111111	0.970486111111111	0	0.967013888888889	0.602430555555556	0.970486111111111	0.970486111111111	0	0.963541666666667	0.239583333333333	0.199652777777778	0.970486111111111		0.251736111111111	0.345486111111111	0	0.631944444444444	0.152777777777778	0.970486111111111	0.970486111111111	0.970486111111111	0.970486111111111	0.970486111111111	0.970486111111111	0.203125	0.255208333333333	0.970486111111111	0	0.289930555555556	0	0.322916666666667	0.970486111111111	0	0.970486111111111	0.602430555555556	0.604166666666667	0.970486111111111	0	0.28125	0.140625	0.321180555555556	0.963541666666667	0.795138888888889	0.970486111111111	0.970486111111111	0.241319444444444	0.246527777777778	0.602430555555556	0.651041666666667	0.434027777777778	0.100694444444444	0.732638888888889	0	0.190972222222222	0.965277777777778	0.46875	0.315972222222222	0.963541666666667	0.920138888888889	0.965277777777778	0.276041666666667	0.970486111111111	0.970486111111111	0.970486111111111	0.970486111111111	0	0.970486111111111	0.963541666666667	0.901041666666667
Chondrilla_nucula	0.253472222222222	0.253472222222222	0.253472222222222	0	0.251736111111111	0.251736111111111	0.253472222222222	0.253472222222222	0	0.253472222222222	0.118055555555556	0.142361111111111	0.253472222222222	0.251736111111111		0.253472222222222	0	0.253472222222222	0.154513888888889	0.253472222222222	0.253472222222222	0.253472222222222	0.253472222222222	0.253472222222222	0.253472222222222	0.204861111111111	0.237847222222222	0.253472222222222	0	0.163194444444444	0	0.253472222222222	0.253472222222222	0	0.253472222222222	0.253472222222222	0.253472222222222	0.253472222222222	0	0.243055555555556	0.140625	0.246527777777778	0.251736111111111	0.253472222222222	0.253472222222222	0.253472222222222	0.185763888888889	0.190972222222222	0.253472222222222	0.243055555555556	0.253472222222222	0.102430555555556	0.170138888888889	0	0.192708333333333	0.251736111111111	0.253472222222222	0.253472222222222	0.251736111111111	0.251736111111111	0.251736111111111	0.147569444444444	0.253472222222222	0.253472222222222	0.253472222222222	0.253472222222222	0	0.253472222222222	0.253472222222222	0.241319444444444
Coeloplana_astericola	0.364583333333333	0.364583333333333	0.364583333333333	0	0.359375	0.359375	0.364583333333333	0.364583333333333	0	0.352430555555556	0.173611111111111	0.213541666666667	0.364583333333333	0.345486111111111	0.253472222222222		0	0.364583333333333	0.154513888888889	0.364583333333333	0.364583333333333	0.364583333333333	0.364583333333333	0.364583333333333	0.364583333333333	0.204861111111111	0.258680555555556	0.364583333333333	0	0.185763888888889	0	0.338541666666667	0.364583333333333	0	0.364583333333333	0.364583333333333	0.364583333333333	0.364583333333333	0	0.28125	0.142361111111111	0.335069444444444	0.352430555555556	0.364583333333333	0.364583333333333	0.364583333333333	0.256944444444444	0.262152777777778	0.364583333333333	0.282986111111111	0.347222222222222	0.102430555555556	0.210069444444444	0	0.192708333333333	0.352430555555556	0.347222222222222	0.331597222222222	0.354166666666667	0.331597222222222	0.354166666666667	0.175347222222222	0.364583333333333	0.364583333333333	0.364583333333333	0.364583333333333	0	0.364583333333333	0.352430555555556	0.28125
Corticium_candelabrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Craseoa_lathetica	0.661458333333333	0.661458333333333	0.661458333333333	0	0.65625	0.621527777777778	0.661458333333333	0.661458333333333	0	0.638888888888889	0.189236111111111	0.223958333333333	0.661458333333333	0.631944444444444	0.253472222222222	0.364583333333333	0		0.154513888888889	0.661458333333333	0.661458333333333	0.661458333333333	0.661458333333333	0.661458333333333	0.661458333333333	0.204861111111111	0.258680555555556	0.661458333333333	0	0.295138888888889	0	0.348958333333333	0.661458333333333	0	0.661458333333333	0.631944444444444	0.633680555555556	0.661458333333333	0	0.28125	0.144097222222222	0.345486111111111	0.647569444444444	0.661458333333333	0.661458333333333	0.661458333333333	0.267361111111111	0.272569444444444	0.631944444444444	0.569444444444444	0.463541666666667	0.102430555555556	0.496527777777778	0	0.192708333333333	0.649305555555556	0.498263888888889	0.342013888888889	0.649305555555556	0.623263888888889	0.651041666666667	0.28125	0.661458333333333	0.661458333333333	0.661458333333333	0.661458333333333	0	0.661458333333333	0.638888888888889	0.567708333333333
Crella_elegans	0.154513888888889	0.154513888888889	0.154513888888889	0	0.152777777777778	0.152777777777778	0.154513888888889	0.154513888888889	0	0.154513888888889	0.0868055555555556	0.126736111111111	0.154513888888889	0.152777777777778	0.154513888888889	0.154513888888889	0	0.154513888888889		0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.130208333333333	0.154513888888889	0.154513888888889	0	0.0798611111111111	0	0.154513888888889	0.154513888888889	0	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0	0.147569444444444	0.135416666666667	0.147569444444444	0.152777777777778	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0.0868055555555556	0.0868055555555556	0	0.121527777777778	0.152777777777778	0.154513888888889	0.154513888888889	0.152777777777778	0.152777777777778	0.152777777777778	0.0642361111111111	0.154513888888889	0.154513888888889	0.154513888888889	0.154513888888889	0	0.154513888888889	0.154513888888889	0.154513888888889
Danio_rerio	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889		1	1	1	1	1	0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Daphnia_pulex	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1		1	1	1	1	0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Drosophila_melanogaster	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1	1		1	1	1	0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Dryodora_glandiformis	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1	1	1		1	1	0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Ephydatia_muelleri	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1	1	1	1		1	0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Eunicella_verrucosa	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1	1	1	1	1		0.204861111111111	0.258680555555556	1	0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Euplokamis_dunlapae	0.204861111111111	0.204861111111111	0.204861111111111	0	0.203125	0.203125	0.204861111111111	0.204861111111111	0	0.204861111111111	0.09375	0.102430555555556	0.204861111111111	0.203125	0.204861111111111	0.204861111111111	0	0.204861111111111	0.130208333333333	0.204861111111111	0.204861111111111	0.204861111111111	0.204861111111111	0.204861111111111	0.204861111111111		0.204861111111111	0.204861111111111	0	0.154513888888889	0	0.204861111111111	0.204861111111111	0	0.204861111111111	0.204861111111111	0.204861111111111	0.204861111111111	0	0.197916666666667	0.111111111111111	0.197916666666667	0.203125	0.204861111111111	0.204861111111111	0.204861111111111	0.145833333333333	0.151041666666667	0.204861111111111	0.204861111111111	0.204861111111111	0.102430555555556	0.161458333333333	0	0.192708333333333	0.203125	0.204861111111111	0.204861111111111	0.203125	0.203125	0.203125	0.138888888888889	0.204861111111111	0.204861111111111	0.204861111111111	0.204861111111111	0	0.204861111111111	0.204861111111111	0.204861111111111
Hemithiris_psittacea	0.258680555555556	0.258680555555556	0.258680555555556	0	0.256944444444444	0.255208333333333	0.258680555555556	0.258680555555556	0	0.258680555555556	0.126736111111111	0.126736111111111	0.258680555555556	0.255208333333333	0.237847222222222	0.258680555555556	0	0.258680555555556	0.154513888888889	0.258680555555556	0.258680555555556	0.258680555555556	0.258680555555556	0.258680555555556	0.258680555555556	0.204861111111111		0.258680555555556	0	0.184027777777778	0	0.251736111111111	0.258680555555556	0	0.258680555555556	0.258680555555556	0.258680555555556	0.258680555555556	0	0.227430555555556	0.135416666666667	0.248263888888889	0.255208333333333	0.258680555555556	0.258680555555556	0.258680555555556	0.170138888888889	0.175347222222222	0.258680555555556	0.258680555555556	0.258680555555556	0.102430555555556	0.190972222222222	0	0.192708333333333	0.255208333333333	0.258680555555556	0.244791666666667	0.255208333333333	0.256944444444444	0.256944444444444	0.168402777777778	0.258680555555556	0.258680555555556	0.258680555555556	0.258680555555556	0	0.258680555555556	0.258680555555556	0.258680555555556
Homo_sapiens	0.762152777777778	1	1	0	0.991319444444444	0.621527777777778	1	1	0	0.977430555555556	0.256944444444444	0.223958333333333	1	0.970486111111111	0.253472222222222	0.364583333333333	0	0.661458333333333	0.154513888888889	1	1	1	1	1	1	0.204861111111111	0.258680555555556		0	0.295138888888889	0	0.348958333333333	1	0	1	0.631944444444444	0.633680555555556	1	0	0.28125	0.144097222222222	0.345486111111111	0.980902777777778	0.824652777777778	1	1	0.267361111111111	0.272569444444444	0.631944444444444	0.65625	0.463541666666667	0.102430555555556	0.737847222222222	0	0.192708333333333	0.982638888888889	0.498263888888889	0.342013888888889	0.980902777777778	0.930555555555556	0.984375	0.28125	1	1	1	1	0	1	0.977430555555556	0.90625
Hormathia_digitata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyalonema_populiferum	0.295138888888889	0.295138888888889	0.295138888888889	0	0.293402777777778	0.289930555555556	0.295138888888889	0.295138888888889	0	0.295138888888889	0.0902777777777778	0.0520833333333333	0.295138888888889	0.289930555555556	0.163194444444444	0.185763888888889	0	0.295138888888889	0.0798611111111111	0.295138888888889	0.295138888888889	0.295138888888889	0.295138888888889	0.295138888888889	0.295138888888889	0.154513888888889	0.184027777777778	0.295138888888889	0		0	0.177083333333333	0.295138888888889	0	0.295138888888889	0.295138888888889	0.295138888888889	0.295138888888889	0	0.157986111111111	0.0607638888888889	0.178819444444444	0.289930555555556	0.295138888888889	0.295138888888889	0.295138888888889	0.0954861111111111	0.100694444444444	0.295138888888889	0.295138888888889	0.291666666666667	0.0954861111111111	0.295138888888889	0	0.151041666666667	0.291666666666667	0.295138888888889	0.170138888888889	0.291666666666667	0.293402777777778	0.293402777777778	0.265625	0.295138888888889	0.295138888888889	0.295138888888889	0.295138888888889	0	0.295138888888889	0.295138888888889	0.295138888888889
Hydra_oligactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
